readings:
44;-116;-318;4482;4063;341
54;-94;-312;4430;4083;336
64;-96;-294;4448;4095;384
74;-74;-328;4416;4087;352
84;-80;-316;4420;4087;384
94;-92;-304;4452;4079;339
104;-78;-318;4420;4087;357
114;-70;-292;4434;4063;368
124;-58;-320;4280;4083;328
134;-66;-302;4436;4081;368
144;-54;-302;4446;4039;326
154;-58;-324;4434;4047;348
164;-52;-316;4442;4095;336
174;-50;-304;4444;4063;368
184;-64;-314;4430;4095;358
194;-46;-304;4432;4047;364
204;-76;-308;4424;4095;353
214;-74;-318;4438;4095;376
224;-70;-318;4432;4079;336
234;-78;-312;4434;4055;324
244;-92;-304;4426;4094;368
254;-110;-290;4428;4075;356
264;-94;-314;4418;4079;368
274;-92;-324;4494;4075;358
284;-98;-310;4432;4071;334
294;-102;-328;4422;4075;361
304;-116;-310;4418;4079;340
314;-126;-302;4438;4095;358
324;-122;-318;4450;4049;340
334;-100;-302;4436;4071;368
344;-106;-294;4436;4095;329
354;-86;-326;4420;4063;348
364;-104;-306;4442;4087;366
374;-100;-308;4426;4043;368
384;-106;-314;4476;4059;356
394;-88;-320;4418;4063;356
404;-100;-306;4424;4071;374
414;-98;-320;4434;4087;365
424;-100;-310;4424;4055;378
434;-78;-318;4412;4059;344
444;-68;-314;4438;4083;370
454;-72;-308;4428;4070;338
464;-68;-302;4428;4039;345
474;-68;-294;4424;4059;340
484;-64;-306;4436;4063;368
494;-56;-304;4428;4091;352
504;-58;-306;4434;4081;352
514;-58;-326;4436;4063;328
524;-60;-292;4424;4071;368
534;-66;-300;4428;4087;347
544;-62;-306;4442;4095;350
554;-68;-326;4432;4087;368
564;-64;-310;4432;4055;338
574;-70;-322;4416;4079;352
584;-80;-322;4442;4095;336
594;-76;-322;4418;4075;328
604;-88;-304;4422;4079;344
614;-104;-300;4434;4063;341
624;-120;-304;4440;4087;372
634;-88;-318;4406;4075;362
644;-102;-296;4432;4083;347
654;-106;-320;4426;4091;336
664;-92;-322;4440;4095;349
674;-104;-310;4426;4079;371
684;-114;-314;4430;4059;384
694;-118;-318;4422;4071;370
704;-84;-314;4434;4071;358
