readings:
44;-202;-162;4150;64;400
54;-180;-126;4108;56;401
64;-164;-130;4092;57;384
74;-178;-126;4106;64;422
84;-184;-132;4112;64;400
94;-188;-152;4110;64;403
104;-210;-160;4108;56;406
114;-218;-166;4118;52;392
124;-214;-142;4116;64;418
134;-206;-134;4100;64;384
144;-212;-168;4130;68;397
154;-216;-138;4100;64;362
164;-224;-128;4140;58;416
174;-240;-90;4120;54;400
184;-218;-90;4116;64;397
194;-220;-66;4102;64;409
204;-222;-120;4110;68;380
214;-236;-118;4108;64;389
224;-228;-118;4106;66;394
234;-234;-144;4108;56;346
244;-198;-172;4090;64;428
254;-226;-190;4114;64;400
264;-230;-202;4120;64;396
274;-224;-232;4138;66;400
284;-230;-212;4110;80;380
294;-208;-244;4094;80;400
304;-208;-260;4096;72;411
314;-220;-210;4108;73;388
324;-230;-166;4106;73;378
334;-216;-116;4112;84;408
344;-220;-94;4098;80;388
354;-200;-100;4098;84;398
364;-206;-102;4112;96;416
374;-200;-70;4120;88;379
384;-214;-80;4114;88;384
394;-218;-106;4146;82;395
404;-194;-112;4154;98;368
414;-174;-130;4108;96;420
424;-206;-162;4140;98;405
434;-208;-176;4142;96;364
444;-190;-150;4112;106;384
454;-158;-148;4130;105;384
464;-202;-168;4086;109;384
474;-222;-198;4140;112;386
484;-216;-174;4126;118;400
494;-214;-148;4088;112;400
504;-180;-148;4124;134;406
514;-192;-128;4098;132;388
524;-216;-166;4120;128;407
534;-220;-164;4096;136;421
544;-222;-174;4086;128;402
554;-226;-150;4122;140;400
564;-242;-172;4102;140;369
574;-258;-164;4120;144;416
584;-252;-168;4108;144;410
594;-246;-150;4108;160;386
604;-234;-122;4092;160;387
614;-230;-96;4082;168;404
624;-230;-90;4106;161;384
634;-244;-108;4086;170;396
644;-232;-108;4108;173;396
654;-238;-118;4102;165;409
664;-230;-142;4140;180;386
674;-214;-162;4094;176;368
684;-204;-188;4100;176;400
694;-194;-206;4110;184;398
704;-174;-196;4110;176;384
714;-170;-198;4108;180;421
724;-176;-212;4100;192;376
734;-208;-216;4146;192;432
744;-166;-188;4128;192;393
754;-154;-158;4122;186;388
764;-144;-140;4112;186;416
774;-160;-110;4108;180;400
784;-168;-92;4150;192;356
794;-178;-80;4106;184;384
804;-186;-90;4138;185;404
814;-182;-86;4114;192;425
824;-190;-118;4132;197;380
834;-204;-134;4106;180;402
844;-214;-164;4098;184;408
854;-224;-162;4100;199;374
864;-220;-164;4130;192;402
874;-232;-170;4150;192;384
884;-230;-186;4108;200;410
894;-262;-174;4182;193;396
904;-252;-174;4106;200;368
914;-260;-138;4108;192;400
924;-228;-142;4116;192;432
934;-232;-126;4122;192;368
944;-240;-140;4098;196;406
954;-238;-156;4124;194;372
964;-260;-166;4108;184;420
974;-230;-144;4130;194;416
984;-234;-172;4126;186;385
994;-220;-172;4104;196;427
1004;-222;-164;4114;192;401
1014;-208;-166;4150;192;363
1024;-210;-156;4102;192;390
1034;-218;-154;4104;182;400
1044;-204;-144;4098;186;404
1054;-198;-132;4096;186;387
1064;-194;-128;4100;176;368
1074;-170;-126;4110;176;394
1084;-182;-144;4114;176;430
1094;-182;-132;4118;176;376
1104;-164;-132;4106;176;384
1114;-168;-162;4112;172;424
1124;-188;-190;4136;168;384
1134;-188;-206;4118;160;369
1144;-164;-194;4136;162;394
1154;-164;-166;4112;154;376
1164;-180;-176;4114;156;374
1174;-210;-172;4102;160;392
1184;-216;-148;4106;146;394
1194;-208;-86;4110;154;402
1204;-222;-78;4088;146;368
1214;-224;-82;4094;137;400
1224;-238;-86;4120;136;368
1234;-226;-94;4122;140;408
1244;-236;-106;4098;140;389
1254;-226;-140;4082;130;384
1264;-264;-166;4102;132;408
1274;-264;-212;4134;139;403
1284;-234;-238;4106;128;406
1294;-246;-218;4094;128;372
1304;-228;-204;4112;128;424
1314;-220;-202;4094;122;432
1324;-236;-174;4118;132;425
1334;-226;-156;4102;128;403
1344;-230;-126;4114;116;408
1354;-228;-118;4098;128;422
1364;-200;-92;4080;114;417
1374;-210;-70;4110;128;393
1384;-210;-102;4114;120;408
1394;-180;-100;4122;128;405
1404;-190;-106;4116;128;412
1414;-182;-106;4120;116;412
1424;-218;-152;4104;128;396
1434;-204;-180;4084;133;441
1444;-184;-172;4132;134;388
1454;-168;-170;4150;136;386
1464;-164;-166;4126;144;400
1474;-170;-146;4124;144;432
1484;-188;-146;4136;136;365
1494;-192;-140;4104;144;384
1504;-172;-132;4112;150;389
1514;-188;-126;4100;160;398
1524;-194;-146;4110;169;368
1534;-216;-138;4074;172;392
1544;-222;-174;4130;184;413
1554;-234;-166;4140;187;388
1564;-220;-186;4102;200;404
1574;-238;-180;4112;202;400
1584;-232;-186;4090;208;412
1594;-240;-178;4114;224;368
1604;-242;-140;4106;234;400
1614;-256;-114;4108;256;384
1624;-238;-90;4114;248;400
1634;-256;-68;4098;256;432
1644;-256;-82;4118;272;389
1654;-242;-62;4078;288;384
1664;-240;-50;4134;296;392
1674;-218;-92;4112;304;426
1684;-226;-122;4124;320;400
1694;-214;-166;4096;332;400
1704;-206;-200;4132;342;388
1714;-206;-234;4112;348;384
1724;-180;-250;4104;356;377
1734;-194;-244;4094;370;366
1744;-192;-244;4106;378;352
1754;-170;-216;4110;384;402
1764;-178;-198;4134;401;400
1774;-152;-134;4104;420;384
1784;-154;-124;4120;417;393
1794;-186;-84;4140;426;378
1804;-186;-76;4152;436;368
1814;-164;-66;4106;440;401
1824;-184;-74;4116;452;410
1834;-218;-82;4138;451;373
1844;-214;-72;4102;465;388
1854;-202;-184;4154;473;380
1864;-206;-174;4078;484;396
1874;-226;-180;4110;489;416
1884;-236;-206;4086;498;360
1894;-238;-198;4116;501;420
1904;-240;-178;4106;505;372
1914;-226;-154;4090;520;418
1924;-244;-168;4130;529;420
1934;-230;-144;4102;528;370
1944;-242;-138;4110;537;373
1954;-244;-148;4116;544;394
1964;-242;-142;4114;552;384
1974;-224;-166;4128;560;417
1984;-246;-164;4114;570;388
1994;-228;-186;4102;576;423
2004;-234;-172;4096;576;400
2014;-214;-168;4138;576;405
2024;-234;-226;4142;585;416
2034;-218;-186;4158;592;386
2044;-226;-154;4116;594;409
2054;-208;-126;4108;597;370
2064;-210;-88;4104;600;419
2074;-184;-88;4106;608;419
2084;-176;-76;4096;611;433
2094;-184;-100;4096;620;397
2104;-200;-86;4118;620;419
2114;-196;-102;4116;624;368
2124;-180;-164;4112;624;384
2134;-186;-208;4104;626;368
2144;-190;-248;4134;630;402
2154;-184;-224;4106;628;368
2164;-182;-214;4106;640;392
2174;-180;-182;4110;642;400
2184;-188;-218;4146;640;394
2194;-214;-192;4128;641;410
2204;-214;-126;4104;646;378
2214;-214;-90;4110;652;412
2224;-222;-78;4096;645;374
2234;-226;-100;4108;654;405
2244;-236;-88;4108;656;390
2254;-236;-80;4108;654;390
2264;-240;-106;4096;656;405
2274;-246;-154;4102;660;400
2284;-236;-200;4128;652;409
2294;-244;-180;4116;643;384
2304;-228;-182;4120;656;380
2314;-238;-170;4102;657;369
2324;-222;-166;4116;650;404
2334;-220;-196;4118;642;364
2344;-232;-170;4092;648;400
2354;-206;-148;4126;645;394
2364;-214;-122;3860;646;393
2374;-208;-94;4128;642;418
2384;-198;-122;4108;640;402
2394;-186;-106;4104;640;409
2404;-194;-112;4132;640;425
2414;-172;-118;4104;632;392
2424;-182;-156;4112;622;384
2434;-168;-154;4108;618;388
2444;-180;-168;4090;614;400
2454;-162;-178;4118;600;368
2464;-180;-172;4110;600;400
2474;-180;-162;4140;586;400
2484;-174;-154;4092;592;402
2494;-190;-148;4108;582;372
2504;-178;-118;4082;581;400
2514;-200;-94;4094;576;432
2524;-200;-98;4108;561;374
2534;-208;-130;4134;561;400
2544;-216;-142;4108;556;400
