readings:
44;-272;-748;4142;3071;656
54;-12;-898;4090;3071;672
64;-38;-612;4294;3071;689
74;-348;102;4222;3089;675
84;-512;390;4178;3071;688
94;-432;44;4204;3071;672
104;-266;-626;4384;3071;676
114;-164;-72;4416;3071;685
124;-282;258;4440;3089;656
134;-516;574;4122;3091;649
144;-498;104;4230;3071;672
154;-204;-480;4162;3071;662
164;-60;-522;4580;3089;693
174;-170;160;4432;3071;700
184;-402;522;4102;3095;674
194;-460;160;4088;3071;676
204;-342;-284;4366;3088;689
214;-24;-800;4280;3095;668
224;-74;-738;4300;3089;690
234;-188;-150;3916;3091;688
244;-312;14;4030;3093;694
254;-220;-360;4078;3088;704
264;0;-960;4194;3093;648
274;72;-736;4126;3089;688
284;-96;-172;4374;3090;694
294;-216;456;4018;3091;628
304;-178;306;4120;3095;654
314;-46;-122;4176;3095;673
324;26;-330;4302;3091;674
334;-72;-264;4312;3088;691
344;-224;278;4246;3102;669
354;-342;308;4136;3095;695
364;-264;-130;4332;3071;664
374;-72;-524;4244;3071;659
384;-86;-468;4276;3089;644
394;-252;-272;4144;3095;645
404;-366;-18;4012;3095;656
414;-324;-530;4198;3088;641
424;-200;-870;4122;3089;706
434;-158;-882;4260;3093;657
444;-220;-428;4110;3099;652
454;-322;-48;4044;3089;640
464;-380;-136;4106;3088;660
474;-328;-382;4220;3071;683
484;-290;-388;4252;3091;656
494;-266;-14;4278;3087;653
504;-362;512;4216;3071;674
514;-496;594;4256;3071;663
524;-358;276;4252;3071;650
534;-258;-296;4266;3071;634
544;-88;-496;4128;3071;649
554;-204;-360;4170;3071;654
564;-274;-100;4072;3063;656
574;-286;-72;4098;3056;642
584;-138;-264;4190;3055;660
594;-20;-622;4284;3047;653
604;-30;-456;4296;3039;654
614;-122;-38;4120;3031;656
624;-152;100;4070;3023;668
634;-142;-58;4100;3025;657
644;-54;-412;4216;3015;642
654;-46;-422;4326;3011;688
664;-78;-106;4188;3007;667
674;-178;26;4266;3007;658
684;-192;40;4138;2997;654
694;-100;-228;4114;2991;640
704;-114;-670;4230;2993;686
714;-112;-408;4276;2989;673
724;-178;-98;4006;2992;664
734;-270;-110;4074;2991;614
744;-316;-356;4066;2987;662
754;-300;-724;4190;2993;621
764;-224;-576;3986;2992;650
774;-254;-114;3976;2995;618
784;-338;188;4092;2995;634
794;-382;-22;4086;2999;642
804;-342;-442;4188;2993;613
814;-274;-556;4228;2992;662
824;-206;-398;4218;2999;619
834;-276;-180;4174;2991;666
844;-354;-216;4148;2991;642
854;-402;-336;4080;2999;650
864;-214;-506;4134;2991;665
874;-156;-490;4302;2993;635
884;-190;-202;4352;2989;640
894;-270;100;4202;2991;672
904;-356;158;4252;2992;622
914;-334;74;4288;2983;603
924;-146;-194;4336;2989;620
934;-118;-234;4218;2992;589
944;-202;-98;4188;2985;646
954;-228;62;4150;2991;624
964;-258;96;4238;2991;610
974;-98;-166;4238;2995;631
984;40;-420;4122;2991;614
994;20;-590;4172;2991;651
1004;-144;-294;4154;2994;622
1014;-254;-74;4286;2991;622
1024;-172;-254;4248;2991;621
1034;-66;-392;4180;2991;640
1044;10;-346;4172;2991;624
1054;-122;-200;4134;2987;628
1064;-238;-112;4100;2987;640
1074;-324;-218;4166;2975;624
1084;-192;-264;4130;2991;656
1094;-174;-170;4226;2983;628
1104;-236;-84;4184;2991;640
1114;-396;-184;4154;2995;642
1124;-424;-292;4172;2991;626
1134;-276;-458;4202;2986;641
1144;-190;-528;4196;2992;650
1154;-252;-322;4174;2993;634
1164;-434;-146;4172;2993;610
1174;-436;-258;4214;2993;640
1184;-322;-258;4172;3005;640
1194;-142;-364;4282;2999;642
1204;-140;-296;4406;2999;629
1214;-270;-122;4122;2992;608
1224;-374;50;4148;2995;592
1234;-340;42;4186;2993;594
1244;-176;-228;4280;2998;618
1254;-62;-516;4304;2994;628
1264;-108;-400;4220;2997;621
1274;-194;-134;4188;2994;626
1284;-252;-144;4048;2995;624
1294;-198;-282;4130;2993;618
1304;-56;-470;4188;2993;606
1314;36;-488;4288;2995;636
1324;-118;-262;4208;2999;616
1334;-244;-68;4108;3003;644
1344;-228;-142;4028;2995;629
1354;-52;-80;4106;3007;594
1364;-4;-252;4352;3007;634
1374;-132;-376;4302;3013;625
1384;-240;-124;4214;3007;611
1394;-262;46;4144;3011;592
1404;-148;-62;4130;3015;609
1414;-100;-432;4216;3007;621
1424;-96;-650;4234;3015;635
1434;-256;-438;4330;3013;592
1444;-352;50;4142;3015;610
1454;-312;22;4232;3021;608
1464;-168;-118;4272;3015;576
1474;-128;-406;4220;3023;584
1484;-240;-368;4136;3005;619
1494;-422;-116;4098;3024;624
1504;-408;8;4154;3023;633
1514;-304;12;4226;3023;608
1524;-210;-132;4322;3027;625
1534;-226;-204;4216;3023;614
1544;-380;-32;4192;3027;592
1554;-380;132;4208;3031;624
1564;-252;6;4124;3031;624
1574;-124;-238;4258;3031;618
1584;-114;-484;4184;3039;619
1594;-230;-510;4228;3043;641
1604;-268;-380;4120;3051;624
1614;-198;-156;4116;3046;621
1624;-54;-208;4136;3051;618
1634;-46;-446;4204;3051;605
1644;-134;-416;4200;3059;592
1654;-276;-332;4246;3059;608
1664;-242;-140;4156;3061;582
1674;-130;-80;4206;3063;596
1684;-18;-242;4148;3071;630
1694;-128;-302;4198;3070;608
1704;-278;-208;4296;3070;610
1714;-296;-50;4174;3067;598
1724;-212;2;4116;3071;626
1734;-154;-158;4180;3071;624
1744;-188;-496;4318;3069;613
1754;-324;-434;4334;3067;592
1764;-344;-30;4234;3071;610
1774;-298;270;4124;3071;614
1784;-166;160;4190;3071;641
1794;-120;-256;4238;3071;580
1804;-286;-548;4286;3055;608
