readings:
44;-264;-188;4152;2431;506
54;-252;-190;4088;2437;505
64;-232;-148;4070;2431;545
74;-222;-168;4136;2427;496
84;-174;-228;4172;2429;539
94;-212;-238;4126;2427;520
104;-254;-204;4108;2423;491
114;-242;-154;4116;2417;528
124;-238;-210;4158;2419;522
134;-214;-168;4148;2417;500
144;-190;-120;4094;2413;528
154;-212;-168;4130;2417;500
164;-214;-142;4102;2414;539
174;-202;-162;4152;2415;534
184;-180;-150;4134;2406;475
194;-166;-184;4092;2411;490
204;-240;-148;4078;2409;528
214;-240;-118;4066;2409;482
224;-214;-164;4076;2403;496
234;-170;-186;4068;2405;511
244;-146;-194;4094;2405;526
254;-170;-240;4146;2405;528
264;-228;-208;4090;2407;496
274;-220;-230;4156;2398;555
284;-224;-282;4108;2411;522
294;-200;-248;4104;2411;540
304;-204;-264;4150;2409;530
314;-216;-230;4104;2411;526
324;-222;-238;4152;2411;506
334;-174;-212;4116;2416;528
344;-198;-172;4134;2415;511
354;-156;-132;4096;2419;501
364;-248;-112;4100;2419;509
374;-282;-156;4110;2417;531
384;-262;-128;4132;2423;511
394;-204;-100;3900;2416;531
404;-160;-166;4120;2419;480
414;-184;-186;4130;2429;533
424;-232;-118;4156;2423;528
434;-234;-74;4148;2431;511
444;-212;-62;4104;2429;504
454;-214;-216;4040;2435;498
464;-242;-224;4100;2443;528
474;-238;-222;4090;2446;506
484;-216;-170;4098;2452;546
494;-180;-160;4136;2453;560
504;-194;-238;4112;2455;544
514;-162;-238;4114;2455;511
524;-188;-254;4074;2459;524
534;-212;-256;4138;2469;511
544;-220;-266;4102;2467;524
554;-208;-198;4082;2475;553
564;-200;-174;4106;2478;524
574;-194;-214;4170;2480;540
584;-198;-152;4156;2479;508
594;-210;-116;4132;2480;521
604;-172;-134;4080;2491;522
614;-174;-206;4082;2487;497
624;-174;-208;4150;2491;541
634;-262;-122;4102;2494;489
644;-236;-160;4068;2498;528
654;-262;-214;4190;2498;529
664;-160;-150;4104;2510;528
674;-184;-232;4158;2505;519
684;-210;-232;4122;2509;520
694;-250;-116;4056;2509;493
704;-250;-86;4110;2512;540
714;-270;-84;4136;2512;560
724;-266;-120;4164;2511;541
734;-242;-152;4124;2511;511
744;-234;-166;4178;2513;530
754;-258;-152;4186;2514;529
764;-230;-146;4112;2512;533
774;-236;-122;4102;2515;511
784;-240;-248;4106;2512;496
794;-252;-166;4070;2513;510
804;-258;-178;4068;2511;536
814;-192;-178;3992;2510;498
824;-174;-258;4086;2511;497
834;-218;-310;4172;2511;546
844;-238;-264;4108;2503;506
854;-216;-240;4126;2496;498
864;-220;-144;4032;2503;480
874;-212;-122;4138;2499;546
884;-254;-162;4166;2495;539
894;-220;-128;4064;2491;524
904;-184;-132;4096;2486;537
914;-180;-192;4118;2483;548
924;-192;-226;4140;2485;501
934;-202;-202;4098;2483;544
944;-240;-138;4154;2483;520
954;-238;-136;4156;2481;508
964;-204;-188;4112;2474;520
974;-200;-206;4136;2474;544
984;-206;-162;4046;2469;528
994;-216;-186;4120;2470;534
1004;-194;-196;4084;2471;547
1014;-188;-172;4072;2454;530
1024;-180;-164;4130;2463;522
1034;-198;-214;4112;2463;496
1044;-244;-218;4170;2455;562
1054;-252;-136;4124;2454;524
1064;-258;-54;4148;2453;510
1074;-226;-122;4138;2455;532
1084;-206;-132;4104;2453;544
1094;-202;-228;4128;2459;507
1104;-222;-202;4164;2453;511
1114;-200;-160;4092;2455;534
1124;-182;-190;4058;2471;523
1134;-222;-196;4096;2467;556
1144;-234;-138;4090;2458;540
1154;-216;-240;4130;2462;562
1164;-204;-228;4136;2467;545
1174;-162;-162;4136;2474;556
1184;-174;-274;4152;2477;537
1194;-204;-150;4076;2479;534
1204;-192;-188;4116;2478;528
1214;-210;-180;4044;2483;560
